d1	d2	d3
4.587028178388105	-1.333601566747204	-1.6561929260790962
-0.3772056749048325	6.469541410605359	6.51655908959933
2.128367093050817	-2.1356870337834715	-2.519035003605385
-1.1546665323948204	0.04923816145730808	1.1264420557677879
6.61803529794426	3.9845080813308544	5.325024646756786
0.9967155352382786	9.409469932820526	10.265117190417815
2.350950534012173	-6.717115700233496	-7.934431856531452
6.743732608070567	-0.608274543073277	-0.37057036752572825
1.9726163096323035	-2.376409028503829	-2.724556133983621
0.04721538793982516	4.5522316407470385	5.262510302734103
1.530106274247176	2.7331675035344096	1.0695386506814581
-2.1034448399883923	-12.96003206752425	-13.637736950027742
3.3675954800853063	-6.84201535241171	-7.060102082415842
3.6448947330557164	-6.584609879282277	-6.414595908727171
-0.9935148646694678	6.079674898520028	4.199844238567493
5.122237750560798	1.3856438819110148	-2.332018465590421
-4.015585903469314	1.0974418196093498	1.6164340909802588
-0.76224138222915	6.008817687098209	6.213458698084779
0.35140943555140014	0.08409221334165995	0.08489488944155807
0.5783601742894102	-4.063030877991155	-4.543088656119641
1.8342942518648664	-3.3928210787760102	-3.6659696091352525
3.5513954853710326	4.923094399225237	4.202234672963886
1.8016189894485592	0.28974505731130695	1.3580474139659329
-4.554075352037897	1.7630973990902667	2.4352548544060104
7.632040733170983	2.425518859974555	2.354316465694433
1.1541046418477208	0.41862611122870164	-0.5154599652100078
1.8362763988154247	-3.7132656960857977	-2.8646298608098584
3.8211315054677604	10.04635192513777	12.2429956481406
-2.0381175160952223	0.8635886094131338	2.146405399711213
5.263895926830204	-6.879748001485842	-6.207994889310424
3.400455230789305	1.4602181928954203	0.5077384307237277
0.8557203693973903	-1.5052989596739894	-0.36475743783389647
-5.0940871073358585	0.7487641402166478	1.4591848141496544
1.7532103425278758	-1.3379567955183096	-0.4313139667133501
-2.0326719077568134	7.801534042560453	8.594458174911463
0.12263677896136338	3.6919191322439087	2.6649076586605007
-0.5959773422578749	-5.439406918202058	-2.395294323027015
-0.7740882737201376	5.339271586311579	6.915709295225922
-1.1330979793402083	-0.3309816721601013	0.3798635274995382
-0.058809722345444015	-2.425440894068891	-2.5648462919974606
-0.058385968853677195	-5.6835274048128825	-7.029124120794243
3.6815485647826423	-1.7219867908248947	-1.5651997819014527
7.185296167448744	7.648796559669206	6.390431150095898
2.488792992960433	4.712324133839259	5.166052191845525
-1.3887312458582386	-1.3192122341533543	-3.7317051009557725
3.694012171091906	0.7838131903770371	0.2294013902821982
3.15666082539256	-2.3607957765018224	-2.0176082866444656
-1.1287454707844975	-2.7211294869225093	-3.2723209470650554
2.147772637033487	-0.7572643810932806	-0.43704841126328114
2.911689330805355	-0.3369882286562029	-1.0473021750009615
-1.1409570565861435	13.765228354763442	13.737522588964968
4.143847635072298	-6.971587367059012	-5.519575741469787
-0.7394681420402374	8.47851575592759	10.258413514820262
1.106056313588046	-1.7615815048696648	-2.750465632301452
0.4293318466714724	9.507754151299306	8.866761456317073
-0.0935893059177002	-2.5115927630475823	-3.5773135354674896
2.4187521289964797	7.095348871756564	6.92461185172989
-1.9667525304363567	5.728349888643083	6.752488459373183
1.0480259257423374	2.3108530200009065	3.260881867013137
2.9469448243976464	1.7192234829388209	2.752022561250974
4.874832682277987	-10.6982858588414	-10.528997313443998
1.6691143023161494	-6.9626104592334706	-7.427558536513717
5.99595092926157	3.470269236335205	1.5318941518692812
6.05472584445581	-2.856138736048691	-2.6270085436285293
1.9571790499880237	-0.19236539732116986	-0.6061942846867938
4.458976520346644	-3.0525665428858773	-2.6380929199968257
2.04746386197769	0.611595194453258	1.8048335471673145
5.1462831109201845	2.0542974118557322	2.8149546894015915
1.2337746288179567	-0.7665083135913084	-1.6360711360157736
7.110219833203813	7.573735224725402	5.674919098533211
4.164187440204436	2.4822609237881714	2.006171114948884
-2.2457927175436065	5.143945219087633	3.740144823646796
11.186395765671314	2.5803412389520752	2.207746653083593
-0.43955922842065354	-8.345098706813745	-8.793535079706183
3.5140944807114973	-0.7831816697788241	0.6126891156431982
4.587817556643661	-3.266070358369828	-2.6836442706469406
2.161664975517209	-6.36335059442895	-7.525161051494712
-2.0154734334482276	-2.590209291979407	-3.514051833286199
1.4503954184889172	1.071548998250004	1.0110465011440433
0.482128236022501	5.186351046796066	4.5860216792158806
-0.7104435528818831	5.979821531845104	5.751038632434833
0.008144526010287922	-1.1683826480346342	-0.6784926889901186
-0.3727673328465353	9.685335783560992	9.55334965519047
0.012774751064463796	-5.347033652303176	-6.34340039879949
-1.085606585423367	8.273027991385076	9.76570531127621
4.684961923618097	2.136007950062758	3.3348524565161197
3.7895435130212527	1.9146925548125773	1.3106197892297562
0.37118301076979865	5.723646026952703	4.443066765786401
5.474151924057475	-6.897057060446676	-7.586158665258903
1.08447388681533	2.5463839474693897	2.0032830882416404
3.7676066732617817	-5.82854830049833	-5.207861754926627
4.0781969854759375	0.9646136362429438	2.8710864322326706
1.1933685185033533	16.631172420660477	16.74297335206618
1.8926601034127806	-2.500229473835078	-0.29648161069500567
-0.43181773231509135	-0.31200098584853353	0.3846586029518446
-0.35087778851940987	5.629630009854884	5.57855069147106
-0.9525077460328113	2.5088579780831504	1.8440625550841756
0.47823735164141623	1.9886550845918372	1.9747967537257953
1.5231112107788245	7.668174038647104	8.136343395077931
5.152066845903194	2.1480912248222745	-0.16999426751085434
3.1419392844155998	1.866719146821527	1.9660333679139486
-0.03987371887161206	3.474814830194389	4.0304320906722335
-0.33342888248249825	3.692676939123544	4.431749613096
7.675138729494732	9.556149267632065	10.239076086771611
1.552840407335749	-5.321512275203784	-7.266149132030328
-1.766639332315247	-0.13842815576381962	1.7027841582605334
-0.2945517062922778	4.3343077337225235	3.5134241355867077
-2.132774318647294	4.072276528199589	5.760630135935773
-3.0262481667397383	-5.460115149543877	-6.882769050033527
6.208579248605167	-3.787624203181476	-4.021450253942077
-0.6342452952179642	-0.4785045155797192	0.061592845633586246
-1.561102680429305	3.2544707434715225	1.8860450249668803
3.6602851238447593	2.3849898600316024	1.4632019785250905
1.9874781681891502	13.533266758615046	13.961916510905386
4.658081266246851	2.93938816751809	3.553465354034831
1.1900282959007553	-3.4678680692497545	-4.850899140506755
-0.09076197779315187	-0.9089327031670451	-1.31132449992533
4.167456053128931	0.6003409958809773	0.8988413996693457
4.338734799983673	-11.736856615571794	-13.417662454520347
-2.751016547041198	1.1034952807014713	1.8283575150816413
3.4448330890775196	-0.7459404030075054	0.5431104471185533
-4.831149077897846	7.588066807117249	8.001343601684276
4.5986899131557015	2.9209334831257356	3.5573377843732965
4.017898490061839	5.440099587337491	6.3113298070688515
-0.10132116392750312	3.5952811207334845	3.4982623849076377
-2.155268488580777	8.377389185264487	9.3794921393022
1.1615175860165992	13.193457663240498	11.889553419132529
4.4855865482165775	4.9649292856043035	4.9912342027713335
2.6565159107618226	2.018366818396729	3.382486764273341
-0.5628281845152547	5.435376199068525	5.850996885643912
-1.806291557298625	-1.9366335670987227	-2.1540554425974725
-2.7432436728149145	-6.284662871869255	-5.204255553946504
2.972115286102585	2.299235789155488	2.280889309194018
1.4349806407192771	-4.92253906071817	-6.870508241944534
3.472109478154783	-0.4440201577116727	-0.16335722665532038
4.030258989399016	-2.5731862102676946	-3.233873603760841
0.5504248848159872	1.8022430898527833	1.3342787095307254
-0.15364437624217153	4.042086881941947	4.469607949840648
1.247008962164394	2.946485386275925	3.252464766809589
6.584326409872942	-1.6760937668502995	-2.3284546270347923
2.2201809272225326	6.652022800146415	7.313154073447553
-4.644003317438424	-11.230952848188107	-12.42265350508898
1.8599642860956185	-0.17192329152722552	0.19988715257507683
-0.07331399124179772	-4.547408302150531	-6.31039450454889
0.4904125762574525	-4.601066113955401	-3.8869579345436245
-1.7531903651666045	-0.8977489889147325	-0.8085522133927492
1.2855088858038441	-6.082083146812465	-4.919338498811106
0.06684580862277656	-11.71915559554234	-11.580013634084667
1.8120726772910674	-0.029315995322288346	0.23187560593282336
0.3177539182129636	6.144565340825906	6.446902311449213
0.9830804364177421	-3.122626121037084	-4.53635012230079
0.8477807634830123	-2.021118503024354	-3.5287213756936477
3.2669185995594856	5.5801129298002055	5.195053235672348
2.431727680031469	2.346501499342623	3.5209604631785387
3.692131679252519	1.2363507501575297	1.710097914904655
8.292248970850787	3.969631300544471	4.752265543274509
-1.0276462711138508	2.964090088915019	3.2579150215772574
0.6634344543055226	6.124631107530602	5.842740922393583
2.7136307344406023	2.6684460852606837	3.045878947792251
-1.5549106645969735	1.2245397503907132	0.6368759247647138
-0.44295304853005124	9.48691753469761	10.997426120880831
-3.838946342388689	6.552820847476162	6.525383102441331
3.4473873163187845	1.9243777914488873	0.8979678049534614
1.8509754749101779	1.8951448904072352	1.9493019856797438
6.820240349532214	-0.5212624754721948	0.6602204341669782
5.890745252529223	1.5657183647163522	1.8600306874947903
-0.9556944226321247	-1.0144091946003808	0.698852910081921
1.0517671467275926	3.0855351466234557	2.5036530338371974
-0.9817330689766033	-4.1364368781895	-4.142837610793521
0.22357583991375973	3.0261378935519914	2.597912509062134
5.39225862534647	-0.9639397502124938	-3.873153861228706
1.2146807826190438	4.880054315344482	4.054015535872317
-3.4111818537368865	8.735038032648298	9.384522582389067
3.352701740496788	1.6382900585018298	1.9508445459280321
3.156140722196663	1.9544148445050933	1.5495046749495685
0.672991116752284	-1.0104209738658834	-2.7154793041608647
1.9325716658174792	3.054351434136122	2.50971209970634
1.6597047493347774	-2.9723378464349373	-2.277557842925317
3.853314128497684	-0.10614078864962195	1.2570029172091943
-2.1218628181491477	-2.6748708245214985	-2.5844803260792
-0.5003301710685841	1.5330634932641405	1.018525122653998
2.1332420260395626	-4.437004140017319	-5.666007943369774
-0.7009033321428499	0.2289622361474819	-0.6031337793486556
-0.5871981330248239	2.2580251750953284	0.4698049489417666
0.7701611641684627	-10.868474437803407	-10.584966868074002
4.525688266833517	-2.065623588513687	-1.3804325862166698
3.1507317062858453	-0.1712911020999932	0.790137405194421
-1.526196222431441	5.294617062187037	4.759509831171329
2.067269777483549	-9.037867457186378	-10.405944845455288
4.204086196526871	4.704225289432861	3.5606501437984868
3.4241651232591583	0.4446198664783676	-0.6751185867763432
0.648372337213303	-3.5551851198169038	-3.645013609587811
6.4696906193560855	-0.7562905498266383	0.36324893681589443
1.1717457832868758	-6.901957096739851	-6.7478377039438
4.100065732417811	2.6087474336259824	0.4533151803084068
3.389079558898709	5.002365442226746	5.534212517468174
6.014694619400852	-4.921809845634781	-4.239182666625515
3.907462727403123	-1.73181378598421	-1.2060718845054228
2.7147193641043463	5.071271931883598	6.007820554860707
-0.9575310509788784	-2.5018701400040406	-3.6772199995467787
1.8553629419041513	8.09175413004533	7.647988908789582
5.874230400775138	4.47708512658194	5.491441097731203
0.5349672696343046	6.843747028713966	5.130122582157535
0.28551639276291363	7.288773480855018	7.247155860676109
3.0807711957066486	1.2996611371432762	2.348880501961247
8.947744562990254	3.246465408912179	3.0617386834706255
0.14950726596366937	-9.641600845972022	-11.29814467513694
6.446747426514249	-0.895118176593253	-2.3853225700198064
-2.751475440619739	3.9773238242126965	3.918997601338455
-3.734881607142552	-6.632834228150819	-6.342130661611345
4.863730880169863	-1.7562916926815646	-1.3958024484370766
-1.0262770067068567	4.267475214099892	3.3014585590059693
-0.829151611360452	-2.50787759549354	-2.1284119850910947
0.5106310239976515	6.913615800287285	5.8719404289831045
-1.278083992805175	-4.38404544958977	-3.3286180855207803
2.9087315355499084	-5.394250262569328	-4.957590964124343
-2.505432526940078	-3.1758899129271594	-2.428236066530477
3.988894447741738	-12.243290535391479	-12.798147406126152
-2.6131194898597956	-3.2050181785983094	-2.9409712089425186
2.0159799605241333	11.30327880875313	12.268805289601977
1.4605956974908267	2.5873200573096495	1.5809708358369714
1.9543596815184197	-5.3929653430886555	-6.597032045825958
2.4930710456497716	2.7171753068905256	2.804161844481895
-0.9627030316596756	-0.5983185205953185	0.4239562829214343
2.024105499075214	-2.399556317044671	-1.2555224722364575
7.651912264480515	-1.06360863563047	-1.1441812446565016
6.009400562069352	-7.096802620855353	-8.257907487214396
-1.4986582017409296	3.6081992667749807	3.995005770628566
3.0221175725762843	-1.9510433221694083	-2.6702982212626933
1.5086495595309617	0.19025823645873996	0.39152843724650255
2.3104918878500893	0.19215217372960436	2.8626596162193465
4.110901755425639	-0.05338728272563387	1.7405647532554644
4.2039708104178235	1.2033900872075454	2.1045748813002683
4.0056178799064135	-3.3655367954502298	-3.9868793204419517
2.379355757492962	-3.151151366630602	-2.8323326600521472
4.062556858954144	-1.6723627093618068	-1.464542835547928
4.010504880858135	9.601752492450363	10.107543031737015
4.194446207849888	-5.1035636659014525	-4.463010667847304
2.5081450535879437	7.575811488622825	8.299992698096677
6.273746847907136	-5.570649619851245	-6.839938588994513
0.19922324519637158	10.283634801747043	12.22586373602694
-2.792806127789296	3.6528001113190873	4.082856269559511
0.7614963747057284	1.8517457166020288	1.9028683299832831
-4.976087023649416	0.2591425078110374	0.62419225206838
6.229741819664385	1.4832158947435872	1.1696825999480913
-0.36266044645074613	-1.2383796049622937	-1.3139354625466417
-1.3799949861723642	-3.9333867872167456	-4.278821408026345
-1.4865852949042022	0.6439182513498004	0.14934336470836113
4.202434814051984	0.8326898921208392	0.7739822312811251
2.9616396459444743	-7.366875939187315	-7.070567918944348
10.701561736273094	2.865666005297868	4.2663628770215265
7.4101303636828835	5.469546065896964	3.8700005438357907
4.063297454771085	11.318189793269791	12.210966916113113
7.927029829569262	4.549590296811095	4.926055668868355
1.6646572691901669	-3.7643649949870674	-3.5472103424132504
0.5801517963376841	1.3388860044921485	1.1036749890342297
-1.551835746505319	3.2059567613709756	3.671281421255083
0.35352483224097586	0.23285470515583306	0.49070376209339994
3.250271213246183	-2.399476212125372	-2.453883632513757
1.409879889335226	2.1018431127005184	2.824543553803343
2.47056227669027	0.08625239834850562	1.0599335764197695
0.1323672196914365	14.951445795682154	15.010404542268859
-3.490949318024237	-1.943836289532781	-2.0226133446013654
8.092942609001259	1.8901789571305692	1.538563707913039
1.5898444474697548	-4.414939083503784	-4.133410080646893
0.18162412284702523	-2.4636598516097505	-3.126372513401032
2.3923718999051733	-2.1723569812694663	-2.7798354056446954
6.909291131123236	8.004885254432915	8.676500326769785
7.084843316460178	-6.72496935139829	-8.276850413807406
8.55858278647326	5.406706282290477	5.612198811333252
-0.371165775501094	-1.3963546151885629	-1.5949111942349525
1.6150505121156715	-0.02968296118066105	-0.5986409956777211
5.573159515978816	0.5606198793136798	-0.8469295216121986
-3.7866481845609368	-3.679816024878585	-4.562793221013776
6.210825388337665	2.6992744506750763	3.717987701399003
0.39597460008927543	3.278109442269936	2.9247123492608518
1.365857958486507	0.10457513174926569	-1.35416738751425
3.6089577660902323	-1.5986128398200528	-1.5913242916305772
-3.5450564232610127	5.20795230711554	5.464566241859616
2.133629406336663	7.979426208254447	8.282242570481102
2.0582076936624074	-0.6554146163325925	-0.8916826697702291
-1.236027939853654	-1.8815652699578207	-0.8844132480425835
2.173177625503253	3.651537944211494	3.302904579514035
4.407618434633457	-3.100898172148595	-2.7140332782619025
2.186274987787797	-6.2999468208198515	-6.321801872168318
1.1933214900373565	4.73742363715077	3.767261582607677
1.694194915111905	1.1993370113916335	-0.4673466521484444
0.38983049541843195	-5.8435407665110635	-5.359001289317351
3.59207602056063	-0.40129963326073215	0.2781709851876166
6.839836402411251	3.415162610706576	4.778956136525981
0.05890726788357714	-1.6924474078685372	-0.5196812934216308
0.6904141450756316	-6.50214686541617	-6.016387267531481
-3.294776236380728	-1.8834543692163543	-1.1734864788129284
-1.1817958141246723	-7.489872527843692	-6.5859990866010785
4.654930072979646	-0.2957138392957668	1.5767496039430775
4.381961287697897	0.7868082285344298	1.7863469940348957
1.4322843945678125	-5.315423614663822	-4.850165123749691
-3.214624622748156	3.788716127384072	2.413986338865688
3.765111103443531	1.7474554490687273	1.6700427249537138
1.7610603397613396	-0.705261037702517	-1.5954668992409409
-5.755129991499367	-4.156926116044575	-4.5896485420208375
3.702515150564927	3.3094258852566516	2.5160056443678136
3.384468169208626	3.6968629021976915	3.6275817870132667
0.22452944438214884	2.2465794349810504	2.792068331851448
3.047083986097709	6.738786000968561	8.329177861517865
1.722301031749334	9.461140001210381	8.659244243406167
-0.8315007493849675	-7.3776441570880475	-7.607556007112353
0.7221305363168873	1.6981714237455088	1.5232746177649528
7.699335072438493	-8.961007336548015	-9.194619842349104
4.618638833413443	3.356197660385579	2.876564142376329
3.4533891316554013	-4.843632187824487	-4.115788053084604
5.925364421809382	2.6238481111794156	3.4543230318609606
3.7059683892372677	-1.300393800391137	-1.3061894574468018
5.583897049787746	-6.408363632978336	-7.97175237767504
-0.8297324650650579	0.19810795537331294	-1.2717721029958098
-0.5721070697499226	-0.5806766523611882	0.752746700157578
-0.9846429389142504	-2.447591042385123	-2.177022598322999
-0.6416652404888858	-1.3478195988028245	-0.4977651721130185
2.911930424326871	-6.669124553940598	-5.466846030040497
1.2313739704686577	3.022994079113091	3.5442912757599645
5.010277039529384	-2.0717312088442412	-1.5263351940386822
-7.28064768829765	-1.934103811191143	-1.723655743856813
1.248996437580207	-0.26326022472931276	0.24588698496551198
0.6228525975976078	8.767575415556728	8.613733247038391
1.7243011034755034	-7.223622212924001	-7.718436369051738
2.0605308112617013	-5.955572001054573	-4.145689107341404
0.8194967820026	3.2413983304119958	3.0062137599846546
4.633397413053271	-4.54722500276744	-3.417198359467946
4.161128769501528	6.586692837292975	6.934756459493117
4.352847098177083	0.19808228975431696	-0.14062973647853327
4.020384253670705	-3.2430194022025214	-3.950568412144394
1.574976491100779	0.5603021011906348	-0.4575770837203825
4.6570517846303	1.3193749360837186	0.11704891865861344
1.2376781829899466	0.05917343290066612	-0.41666749452419566
2.5582836435869463	-1.7671778762051624	-1.4298414399035044
-0.22395876862068143	-0.6421068004032613	-0.6849761121503132
-0.9883174817403546	2.8562883280174507	2.0746047925425968
3.5254821098569544	0.7066581367471957	0.6835333745726327
0.8644729687054042	-1.3356182159348777	-2.922370721014061
5.156137158528317	-2.836268700099846	-3.3056388760375413
0.06988240448944216	4.346456746066631	3.632016090341578
0.13704172472341059	2.140831999115095	2.6740243460584296
2.155992529890948	-5.033107820311336	-4.874276149825411
1.1643210671772644	2.8062851732928933	2.3751021508554326
3.157634259282368	-2.5565610265569854	-2.1893535401481126
1.6226118312053885	-1.0731612797697276	-1.3455846969614518
0.8065469496671973	3.08964803907036	3.369070172044987
1.2870457540181919	4.97237696875601	4.154627975019711
1.9019550821920344	3.921638967821794	5.1651135836211415
-1.2627136499715714	-2.3456740173395163	-2.9240519996116134
1.6553967296858945	0.7826220771268392	0.2654862172395319
0.5163537939567553	-6.226611144871945	-5.654633673303637
0.7782149579020898	2.9375178188246105	3.0350430763739236
3.0643678473993843	4.605298143487349	5.121227037199015
-1.5915608828190129	-6.282519237995269	-7.445492579491791
1.3897012000850058	-0.3613799231308856	-0.6664363331490321
-1.5974365970173086	5.277137656649883	4.94359449544023
6.662834565535844	0.9134294664797287	1.0414304338959557
-2.1521076043816043	-6.586607205942445	-8.260794996745988
4.817046476768963	-7.770368923629578	-8.41560542721167
2.513951275687565	-1.912675600506502	-2.01070084380285
-0.7932496508780433	-3.5700585036931036	-4.55903260078226
5.3473511607371496	-2.821615554493655	-3.218721782550223
3.293451102969656	-2.647203049892928	-5.346422771905364
4.519740415301539	-1.739291254797152	-1.347109911135184
-1.4871633752603364	5.009483269384503	4.645859154438381
5.068615452928952	5.671209824204433	6.7267396919548075
2.4336105791704514	-0.3179789534718025	0.22644227356281266
1.0814556226076075	3.934924210603041	4.1009450133008585
8.379200769390955	-3.909945504403103	-4.128949969642623
4.836636946176822	-3.6235828311734926	-4.146063291867943
1.9085341573668586	2.206041422370988	2.417649117582982
2.4357514977070243	0.006265398711331804	-0.24548796234708103
-0.9547480155420378	0.02901051623330575	-1.4897250689799706
4.390112768175964	4.727059889271936	6.208792186272713
-4.282043195598424	5.41595561452638	6.679945760852511
-2.765025261409768	-2.4040210638380257	-3.2587383326824413
3.3621890371408236	-1.2560802108838711	-1.8241246024438365
-3.707556380447704	12.633288335983302	13.586175170809533
2.4315879138868577	0.40229534376982445	1.1270504787888913
-0.6510115549258875	2.598301688992381	2.098030196619567
0.8163863225666645	2.959894789974155	5.062445001113009
1.1934080836527303	4.435027700609044	2.4346033219387073
-1.6017581568820534	0.0032795939960303944	-0.1779327121214405
0.8629165352397139	0.9559689850621035	1.7420273490580986
3.3477092731190394	2.2529967036700578	2.176006216076037
2.8998420085503662	-7.472212859266987	-6.986877514174493
-4.076071501872875	-4.2275579804383625	-3.1066343212695333
4.976004320974527	4.3211069810928695	5.645553272150181
2.157315046082696	7.026616468345774	6.267997871262645
2.1854466759197266	1.1440033893944663	0.147119974050672
3.1736288825272703	0.9054238874910404	-0.31549349285490635
3.8058852041278586	-3.363558136535744	-4.910272592149476
-2.6650622434897473	2.098384330708656	3.321843170182861
0.6833684087570269	5.63624316947893	5.726812277060363
5.052282284538903	-1.5061694105463799	-2.8182215660576704
2.4476621909871246	-7.650442888042544	-7.255638893565113
4.954301176692352	7.880267554048839	7.914662837275744
2.367087557821554	2.8059587918067783	1.9760131145541735
2.1462055923277124	1.501061001010737	1.0440173826418226
6.178536339555078	-7.618500271826051	-7.828643940949811
-3.451002983386056	2.291499168143257	1.1850341272619451
1.6305210974269713	3.7106201812179864	3.8505923857189175
2.7275143422417187	4.848197333583839	5.589975130860145
1.8725614314546213	-1.4555427533245897	-2.2572757874999834
4.148826147743243	-2.581567455465862	-2.451646636491757
4.392261255027796	6.5877768004808175	5.692055149315799
4.367054300525471	1.8699605442651794	1.940003830350185
0.7552697778684507	5.064347711879626	4.375670021125319
0.24414205936127065	2.7538479701519485	4.013086100405919
-1.5743617784264972	-5.537304405562519	-6.673379836689502
-1.2885487072098263	21.91708772268179	22.41422731267608
3.9089370130555	5.757482475412121	6.740458668744559
1.7322143815346684	2.8886564268568913	3.580245190820587
8.580256195719498	-5.08800450563817	-4.779860916016218
-1.232689486349746	3.811459122006146	2.6117754368740567
4.191167975421976	-2.685441976021445	-3.622486418790084
10.936456210204678	4.5152366958401515	3.5449977211902266
8.171401903311995	1.1560155344418959	1.671731557661173
-2.2041036190961787	10.88430700848078	12.187478738400294
6.234960071769969	4.951616659983298	3.667612212067178
4.117965300414238	-8.176361378450922	-8.915167317125974
3.285450044965192	-1.9138183538539013	-2.0050274441338507
6.360783591157105	1.2326637829846407	1.0092187464292013
0.326258756416113	9.196799894158103	9.530845931048832
1.251361127223545	-0.5969073273163681	-0.5671644904456286
