Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10
1.4212238225214517	11.65449081185715	22.71047947587382	27.36298156717235	40.3244435426716	50.90098757976029	58.083385617251984	69.4989961894545	81.78069992287853	87.6756448548545
0.31415184189515394	10.036635902898766	22.29882943983249	29.29718856295476	38.35542212147101	46.5881240018537	54.43758055030984	73.19549532278307	80.35049991173786	89.3796769362617
1.4018892099556777	12.138175385094321	19.94768145617147	31.743361767912596	41.029135766469075	52.40452420065533	59.738890649917025	70.39801032918163	79.57357168423552	89.04192206361387
-2.041675444910437	8.059131554018405	20.368960960434077	29.10908463154802	40.536839124104006	48.07130550925601	59.731817467113636	71.0076270938527	84.13487284423432	89.03795522264309
-2.6667921056092734	8.621931129970616	17.466894731713744	28.468496938641643	38.8552389550168	46.70852842443496	58.85192350664946	65.37445298863663	79.63966899950371	88.95594625861597
0.6130088921403279	12.283179222522502	18.714213357262558	28.30556871431127	36.31238301612812	51.83053895233142	62.05150010035375	73.77472510168995	80.09910488428592	89.01352669151767
3.7180215026881815	7.852919748555925	23.408129294481654	26.80689385872645	40.1822462018703	48.36777497173058	58.861743548519236	73.33953409168832	78.87905008472055	91.17703388172984
-0.0610075813629797	8.171507551477525	20.727191589735533	32.542401887704415	39.67232464669337	48.712574457099336	62.60680071112325	72.01891040930214	75.60266637081985	87.81549933581933
2.6716565793586127	4.943948913694111	21.96752560994471	26.245516729242016	38.73864867101594	50.86486152760813	62.69058220301879	67.44728717787936	82.31483877108357	88.14551352131764
-2.578426214133172	9.980386901330021	19.727858265223556	29.021031231520652	39.63637945602175	50.6034169611462	63.323574545744236	72.24615570179662	76.91179361931289	92.03690766044363
1.8008968858276257	12.939549779157051	20.06751502291869	27.352488983220667	39.06380675898253	49.50887636278318	58.389851186361376	69.52214602626918	80.51949832467838	88.69181379613963
2.5220372094741172	13.070252325142803	21.814737015801953	30.831655128405615	39.178848537866834	48.994876241945	60.49127105389071	66.97725499407686	76.02344591672627	89.19045497276875
-2.8517108158594895	10.645219618839132	22.046286054921076	29.668271627767687	41.195926441748526	51.17306603543556	59.76193773921903	68.52400048696583	81.32348874503631	91.39807444818491
5.292593885066492	10.100768842369481	20.84709071756535	29.31051855810716	40.1609853022444	51.17718369325671	57.852804317275	70.38464891666693	75.25980049107942	90.88547340799569
0.6109532983276139	8.918213518627098	21.886509557445855	28.361366548676454	38.990434783401284	50.22431860325562	60.35463786612094	68.56241631024356	80.69855918264845	90.26801148688084
-0.8067783735906169	8.13492082183992	20.83595346326654	29.136648900276416	40.317076787830544	46.38587235871091	59.96463187010157	69.83526896794214	78.21733681633567	92.19643296367461
2.172395556831485	10.695912796034653	18.089555561880932	26.896754307071056	43.231310133546124	50.11443581801733	58.75589744459419	67.21371132300156	78.15666902040294	90.4838292895024
1.3601724648445608	6.102318903943532	19.78629737779261	30.098725936543836	40.49445020473195	48.95281061871368	60.49869739580257	69.22856269664717	78.78453075439958	89.46661876242
-0.3229059779491044	8.281782792551374	18.40454556344636	25.00150221925505	38.14344394663618	50.50899624531149	59.49035925280035	71.86771529529965	79.62685278408007	89.8323504058367
